id,education,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,age,marital_status,tenure,total_spent,children,living_with,family_size,is_parent,cluster
6940,PhD,46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,59,Single,12,223,3,alone,4,1,1
55,Graduation,56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,62,Together,13,597,1,partner,3,1,2
7093,Graduation,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,40,Married,12,22,1,partner,3,1,0
5084,Graduation,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50,Widow,12,1064,1,alone,2,1,2
1777,Basic,25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,45,Married,13,74,0,partner,2,0,0
8162,Master,14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,69,Together,12,26,0,partner,2,0,0
10826,Graduation,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,Married,13,60,0,partner,2,0,0
8754,PhD,45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,Together,12,20,1,partner,3,1,0
1987,Basic,21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,38,Single,12,59,1,alone,2,1,0
11007,PhD,29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,57,Married,12,34,1,partner,3,1,0
7426,Master,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54,Married,12,198,2,partner,4,1,1
9153,PhD,59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,61,Married,12,1048,1,partner,3,1,2
10379,Master,59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,63,Single,12,574,2,alone,3,1,2
9204,Graduation,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,55,Widow,13,1029,1,alone,2,1,2
3197,Graduation,77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,45,Married,12,670,1,partner,3,1,2
2920,PhD,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,50,Single,13,990,1,alone,2,1,2
6961,Graduation,26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,Married,11,11,2,partner,4,1,1
4673,PhD,81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,62,Married,13,1241,1,partner,3,1,2
9937,Graduation,70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,46,Single,11,576,0,alone,1,0,3
8779,Master,36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,40,Married,12,172,1,partner,3,1,0
9596,PhD,65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,45,Single,12,664,0,alone,1,0,3
2891,Graduation,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,62,Divorced,12,928,1,alone,2,1,2
4910,Graduation,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,58,Divorced,13,2074,0,alone,1,0,3
75,Master,41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,43,Together,12,467,0,partner,2,0,0
10120,Graduation,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,70,Together,12,257,1,partner,3,1,1
6327,Graduation,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,58,Together,12,1146,0,partner,2,0,3
10142,PhD,66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,49,Divorced,12,689,1,alone,2,1,2
9826,PhD,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,53,Single,13,2114,0,alone,1,0,3
1501,PhD,160803.0,0,0,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,43,Married,13,1717,0,partner,2,0,3
10767,PhD,77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,36,Together,11,1346,0,partner,2,0,3
7279,PhD,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,56,Together,12,1044,0,partner,2,0,3
7230,PhD,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,65,Divorced,13,493,1,alone,2,1,2
143,Graduation,61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,55,Single,12,957,0,alone,1,0,3
450,Master,42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,67,Together,12,270,1,partner,3,1,1
9316,Basic,13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,73,Together,12,29,0,partner,2,0,0
6379,Master,47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,76,Widow,12,121,2,alone,3,1,1
9239,Master,61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,64,Married,12,126,2,partner,4,1,1
8315,Graduation,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,30,Single,11,23,0,alone,1,0,0
2868,PhD,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,76,Single,12,57,2,alone,3,1,1
10888,Graduation,45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,64,Single,12,636,0,alone,1,0,3
1277,Graduation,78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,65,Together,11,1004,0,partner,2,0,3
9977,Graduation,78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,52,Divorced,12,734,1,alone,2,1,2
10196,Graduation,71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,47,Married,11,614,2,partner,4,1,1
6384,Graduation,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,47,Divorced,11,1453,1,alone,2,1,2
8029,Master,90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,37,Single,11,1621,0,alone,1,0,3
968,Master,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,57,Divorced,12,187,1,alone,2,1,0
6988,Graduation,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,39,Married,12,1443,1,partner,3,1,2
4472,PhD,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,55,Divorced,11,57,1,alone,2,1,1
6991,Graduation,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,74,Divorced,12,637,1,alone,2,1,2
3336,PhD,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,77,Together,12,948,1,partner,3,1,2
4301,Master,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,54,Married,12,59,1,partner,3,1,0
1940,Graduation,25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,Married,12,18,1,partner,3,1,0
1272,Master,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,60,Single,13,903,1,alone,2,1,2
1388,Graduation,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,50,Single,12,112,1,alone,2,1,0
1044,Graduation,58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,72,Together,12,596,0,partner,2,0,3
6969,Graduation,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,43,Together,12,233,1,partner,3,1,0
10479,PhD,76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,50,Married,13,1511,0,partner,2,0,3
3619,Master,87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,65,Divorced,13,1152,0,alone,1,0,3
1715,Graduation,25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,Together,12,48,1,partner,3,1,0
10159,Graduation,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,55,Divorced,12,1185,1,alone,2,1,2
1463,Graduation,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,Single,11,21,2,alone,3,1,1
5114,Master,74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,60,Married,13,965,1,partner,3,1,2
4990,Graduation,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,71,Married,12,869,0,partner,2,0,3
4329,PhD,18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,41,Married,11,16,1,partner,3,1,0
10936,Graduation,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,60,Married,12,1947,0,partner,2,0,3
4692,Graduation,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,49,Married,13,71,1,partner,3,1,0
7212,Graduation,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,Married,11,65,1,partner,3,1,1
6086,Graduation,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,70,Married,12,1380,0,partner,2,0,3
437,Master,75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,49,Divorced,11,1027,0,alone,1,0,3
11171,Master,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,60,Married,12,411,3,partner,5,1,1
11101,Graduation,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,34,Together,12,836,0,partner,2,0,3
5329,PhD,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,76,Divorced,12,11,2,alone,3,1,1
610,PhD,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,72,Together,13,480,2,partner,4,1,2
9384,Graduation,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,47,Married,12,606,2,partner,4,1,2
5956,PhD,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,77,Divorced,12,284,3,alone,4,1,1
10430,Graduation,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,52,Divorced,12,1472,2,alone,3,1,2
7875,Graduation,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,76,Married,11,1677,0,partner,2,0,3
7072,Graduation,67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,52,Married,12,1335,1,partner,3,1,2
6255,Master,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,73,Together,11,334,1,partner,3,1,1
6516,Basic,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,36,Married,12,18,1,partner,3,1,0
5564,Graduation,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,56,Together,13,1338,1,partner,3,1,2
5682,PhD,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,72,Single,12,1099,1,alone,2,1,2
7458,Master,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,69,Together,12,97,2,partner,4,1,1
5237,PhD,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,Single,11,63,3,alone,4,1,1
7761,Master,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,47,Together,12,109,1,partner,3,1,0
5278,Graduation,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,61,Married,11,902,0,partner,2,0,3
3560,Graduation,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,73,Together,12,1574,0,partner,2,0,3
7235,Master,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,50,Married,12,38,1,partner,3,1,0
10548,Graduation,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,30,Single,11,960,0,alone,1,0,3
2281,Graduation,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,55,Single,12,28,1,alone,2,1,0
4073,Master,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,71,Married,11,1215,0,partner,2,0,3
6974,PhD,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,53,Together,12,1497,0,partner,2,0,3
7938,PhD,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,67,Together,12,449,1,partner,3,1,2
7094,Graduation,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50,Widow,12,1064,1,alone,2,1,2
3667,Graduation,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,56,Married,12,1757,0,partner,2,0,3
7723,Graduation,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,46,Together,11,1440,0,partner,2,0,3
3870,Master,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,47,Together,12,1006,0,partner,2,0,3
4012,PhD,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,53,Together,13,1226,1,partner,3,1,2
5909,Graduation,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,61,Married,12,1171,1,partner,3,1,2
10470,Master,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,46,Married,12,92,1,partner,3,1,0
6488,PhD,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,66,Married,11,99,1,partner,3,1,1
10270,Master,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,44,Married,12,66,1,partner,3,1,0
6887,Graduation,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,58,Single,11,564,2,alone,3,1,1
6406,Master,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,37,Married,12,1427,0,partner,2,0,3
7573,PhD,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,47,Single,12,86,1,alone,2,1,0
4508,Graduation,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,73,Single,11,833,0,alone,1,0,3
221,Graduation,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,70,Married,12,242,1,partner,3,1,1
5331,Graduation,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,48,Married,13,1869,0,partner,2,0,3
1911,Graduation,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,38,Together,13,1364,0,partner,2,0,3
20,Master,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,60,Married,12,183,1,partner,3,1,1
8786,Master,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,69,Married,12,450,1,partner,3,1,2
10582,Graduation,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,46,Married,12,758,1,partner,3,1,2
1915,PhD,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,74,Married,12,1507,0,partner,2,0,3
8897,Graduation,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,60,Single,12,654,2,alone,3,1,1
2371,Graduation,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,53,Married,12,81,2,partner,4,1,1
4303,PhD,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,68,Together,13,137,1,partner,3,1,0
6825,Graduation,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,72,Together,12,16,2,partner,4,1,1
1072,PhD,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,60,Single,12,93,1,alone,2,1,0
4964,PhD,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,67,Together,11,1158,0,partner,2,0,3
2461,Master,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,70,Single,12,43,2,alone,3,1,1
10736,Graduation,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,54,Single,12,1525,1,alone,2,1,2
3194,PhD,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,51,Single,11,1230,0,alone,1,0,3
10839,Graduation,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,49,Together,11,29,2,partner,4,1,1
49,Graduation,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,55,Single,11,25,1,alone,2,1,1
4290,Graduation,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,Married,11,24,1,partner,3,1,1
10219,Graduation,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,53,Together,12,38,1,partner,3,1,0
4211,Basic,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,39,Married,13,57,1,partner,3,1,0
1135,Master,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,65,Together,11,47,2,partner,4,1,1
6299,PhD,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,57,Divorced,12,813,1,alone,2,1,2
10846,Master,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,47,Married,11,629,1,partner,3,1,1
347,Graduation,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,49,Divorced,13,377,1,alone,2,1,0
6543,Master,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,80,Together,12,1612,0,partner,2,0,3
10446,PhD,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,68,Married,13,729,0,partner,2,0,3
3479,Graduation,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,75,Single,12,50,0,alone,1,0,0
11075,Graduation,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,47,Married,12,270,2,partner,4,1,1
4442,Graduation,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,64,Single,12,177,1,alone,2,1,0
199,Master,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,63,Single,12,315,0,alone,1,0,3
6722,PhD,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,71,Married,11,767,1,partner,3,1,1
796,Master,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,60,Divorced,13,1071,1,alone,2,1,2
3749,Graduation,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,52,Together,12,1580,0,partner,2,0,3
8523,Graduation,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,57,Married,12,60,1,partner,3,1,0
310,Master,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,55,Married,12,573,1,partner,3,1,2
8629,Graduation,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,69,Widow,12,41,2,alone,3,1,1
236,Graduation,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,74,Married,12,170,2,partner,4,1,1
9930,PhD,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,81,Single,12,1167,0,alone,1,0,3
3483,Graduation,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,67,Married,12,1526,0,partner,2,0,3
4599,Master,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,49,Married,12,458,2,partner,4,1,1
7326,Master,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,54,Married,11,63,1,partner,3,1,1
7352,Graduation,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,68,Married,12,405,1,partner,3,1,2
2350,Graduation,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,53,Married,12,1027,2,partner,4,1,2
9145,Graduation,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,53,Single,12,1478,1,alone,2,1,2
2964,Graduation,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,44,Married,12,72,0,partner,2,0,0
5585,Graduation,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,53,Single,12,48,1,alone,2,1,0
9687,Graduation,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,50,Single,11,726,0,alone,1,0,3
3732,Master,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,70,Married,12,860,1,partner,3,1,2
6303,PhD,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,39,Together,12,1497,0,partner,2,0,3
11176,PhD,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,55,Together,11,495,1,partner,3,1,1
2986,Graduation,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,49,Married,11,20,2,partner,4,1,1
7462,Graduation,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,71,Single,13,570,0,alone,1,0,0
3900,Graduation,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,53,Married,11,769,1,partner,3,1,1
7034,Master,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,47,Married,12,55,1,partner,3,1,0
9493,PhD,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,45,Single,12,1808,0,alone,1,0,3
1143,Graduation,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,Married,12,55,1,partner,3,1,0
1,Graduation,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,64,Single,11,577,0,alone,1,0,3
3855,Graduation,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,62,Married,12,162,0,partner,2,0,0
5536,Graduation,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,66,Together,12,1957,1,partner,3,1,2
5989,Master,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,66,Divorced,12,1576,1,alone,2,1,2
9499,Graduation,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,71,Married,12,1616,3,partner,5,1,2
6768,Graduation,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,63,Divorced,12,36,3,alone,4,1,1
2150,PhD,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,67,Widow,12,1482,1,alone,2,1,2
6646,Graduation,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,Together,11,22,1,partner,3,1,0
4887,PhD,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,49,Divorced,12,63,2,alone,3,1,1
8560,Graduation,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,33,Single,13,680,0,alone,1,0,3
3321,PhD,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,58,Together,12,542,2,partner,4,1,1
11003,Master,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,45,Together,12,50,1,partner,3,1,0
